,x1,y1,x2,y2,x3,y3,mean Cd 200,mean Cd 400,mean Cd 600
1098,15,23,15,15,21,21,0.01428906718,0.007411539581000001,0.014451478181
1099,15,25,17,19,21,23,0.008041982024,0.004948327105000001,0.01013999453
1100,15,23,21,15,21,25,0.014759321278,0.003568567797,0.023668381622
1101,17,21,25,19,25,23,0.0028698110722100655,0.007830599244,0.008882028277
1102,15,23,19,17,21,23,0.007373829827,0.003178597392,0.0035715126414
1103,17,23,21,15,25,21,0.012890779988000003,0.024110894244999997,0.013299204392
1104,15,23,25,19,23,25,0.004777823402,0.006996737538999999,0.020873729875000004
1105,19,23,19,17,23,23,0.007840022512,0.002850867402,0.016875506506999996
1106,15,23,21,15,21,23,0.012121195114999999,0.0076389119919999995,0.0039092038081
1107,17,21,17,17,23,25,0.011453456999,0.014887101510999999,0.013245237184000001
1108,19,23,21,17,23,25,0.011365614292,0.004649638102,0.008448889421
1109,15,21,25,17,25,25,0.007824303175,0.0038680028240000003,0.006321245882
1110,15,21,19,15,25,25,0.014356224272999998,0.007141098426,0.023379842651000002
1111,19,23,25,19,25,23,0.003512368092,0.003215841286,0.011024899644999999
1112,19,23,23,19,23,23,0.003869024731,0.006803415457,0.007444824949
1113,19,21,23,17,23,21,0.003913534526,0.0076932725660000005,0.016831649968
1114,19,23,21,17,25,21,0.007822297506,0.011272504105,0.012574816162
1115,17,23,25,15,23,23,0.010948829573,0.008310834621000001,0.0040128609083
1116,19,21,25,15,21,25,0.018196776807999998,0.006720724713,0.0061109908139999995
1117,17,25,21,15,21,25,0.02127636406,0.0015955127587155963,0.008050878304
1118,15,21,25,15,21,25,0.013310519371,0.006377015034999999,0.007856178111000001
1119,15,21,21,19,23,25,0.005082886735000001,0.022885317393000003,0.0036013801250000003
1120,15,21,21,19,23,23,0.0028790767211055277,0.0015295720333333336,0.006240835461
1121,17,21,23,17,25,23,0.005232404036,0.014444354776999999,0.007416185008999999
1122,17,25,25,19,21,21,0.006648133513000001,0.022636310502,0.012086280767
1123,15,25,21,15,23,21,0.020498388731,0.015160972387,0.010526958656
1124,17,23,15,15,21,23,0.012857035208999999,0.006982656448,0.0048780783280000005
1125,19,25,17,15,23,21,0.021185649707,0.009773973325000001,0.003207044112
1126,15,25,17,15,23,21,0.021054515793000002,0.006962728325,0.0036002254243
1127,19,25,19,19,25,23,0.007727305563,0.023618908841,0.013843249131000001
1128,19,21,17,17,25,23,0.005871581002999999,0.011411064499999998,0.023954336068
1129,19,23,23,17,21,25,0.012154218548,0.014236139023,0.0027403210302
1130,17,23,19,17,25,21,0.007375716577,0.018113640489,0.010972635338
1131,19,25,23,19,21,25,0.007852968163,0.008376438679,0.013667997947
1132,15,23,23,17,23,21,0.006532423199,0.003862922622,0.015104317215999998
1133,17,23,19,15,21,25,0.017567988401,0.008001644179,0.019846303000000003
1134,19,25,15,17,21,23,0.013542602567,0.006698839247,0.011620126411
1135,19,23,19,17,25,23,0.007194149686,0.006456557276,0.008120166920999998
1136,19,21,23,15,23,21,0.007760472097,0.005835217306000001,0.024509733723
1137,19,21,17,17,21,25,0.015591302030999999,0.019278837862,0.013687760225000001
1138,17,21,15,15,25,25,0.015316962165,0.007717259197,0.008027789641
1139,19,21,25,19,23,25,0.005857332158,0.007761888237,0.017050125976
1140,19,25,25,15,25,25,0.018782671969999998,0.003239622702,0.012864815230000002
1141,19,25,19,17,25,23,0.013326059055,0.007911054418,0.008037392586000001
1142,15,25,17,15,25,21,0.019955682472,0.007488077259,0.015932105202
1143,15,25,21,17,25,21,0.011360223112,0.008557369044999999,0.010404445233000001
1144,19,23,23,15,21,23,0.014024501942,0.008203946413,0.0078749707753
1145,15,25,17,15,21,21,0.022562936122,0.003378678804,0.018335791653000002
1146,15,21,23,15,25,21,0.0061219277640000005,0.013770139516,0.0024469704204999995
1147,19,21,17,19,23,23,0.0034510173299999998,0.011509848182,0.016995223947999998
1148,17,23,19,15,23,25,0.016020821972,0.0015486262934010153,0.011819528447
1149,15,23,21,17,21,21,0.00733029979,0.012491506694999998,0.022442439284000002
1150,19,25,17,15,25,23,0.020510783909,0.002756861736,0.004124523559
1151,17,21,15,19,23,21,0.0020548019337016574,0.010968682234999999,0.0031285674896
1152,15,21,21,15,25,23,0.008592665246,0.011417845283,0.013522630122000001
1153,15,21,25,17,23,23,0.004760438782,0.005356204466999999,0.005778365167
1154,15,21,15,15,23,23,0.009470988332000002,0.009815852808,0.011016575289999999
1155,17,23,17,19,25,25,0.005892566795000001,0.00343890558,0.007619931307
1156,15,23,15,17,23,23,0.007071803687000001,0.008351845904,0.008559395137
1157,19,21,17,17,23,21,0.003853834124,0.0028677307441999996,0.006977741991
1158,19,23,25,15,23,25,0.015580401682000002,0.007902236854,0.0020225411848
1159,15,21,17,15,23,25,0.016033600514,0.012915247357000002,0.004019004242999999
1160,15,21,21,15,25,25,0.013934739912000001,0.014856896928000001,0.011575661991
1161,19,25,19,19,23,21,0.008280116209999999,0.003035541342,0.0024374211123
1162,15,21,15,17,21,25,0.011561460681,0.008325808092999999,0.014408614442000001
1163,17,25,21,19,25,25,0.006759066507,0.021578319307,0.019252299918
1164,17,25,19,15,21,23,0.023502826146,0.0030227464096,0.013641849864000001
1165,17,25,17,17,21,21,0.014354858477,0.007582604163,0.007278812629
1166,15,23,15,19,25,21,0.0038669863235294114,0.011939500262,0.014449603660000001
1167,17,21,23,17,23,25,0.009676082538,0.0072740483180000004,0.006349022262
1168,19,25,19,19,23,23,0.008366249529000001,0.021560481881999997,0.012759591838999999
1169,19,25,25,19,23,21,0.007395703017,0.007842951889,0.005062817947
1170,19,21,19,17,21,23,0.008194664641999999,0.024264208465000003,0.006830629705
1171,19,23,15,19,21,23,0.003737949762,0.015016138818,0.008947753269
1172,17,25,21,15,25,23,0.020812843576,0.015315546863,0.0030553185599
1173,15,23,17,19,25,23,0.003951301092198581,0.004776846750000001,0.020557743661
1174,17,21,17,15,25,23,0.009193686475,0.001527968414646465,0.006668457817
1175,17,25,17,17,23,23,0.013712436982,0.014520260479,0.0039125479159999995
1176,17,23,17,19,25,23,0.003955681713554988,0.0032205131589999997,0.0059065594679999995
1177,19,25,23,17,25,21,0.013354225808,0.017706275405,0.0015276248300411523
1178,15,25,19,17,21,21,0.013855672089000001,0.021082254499000003,0.011153771832
1179,17,21,19,15,25,23,0.009385888014,0.00684355573,0.007918569929
1180,15,23,25,19,25,23,0.0033875222758620684,0.013571349178,0.010858857111999999
1181,17,21,17,17,25,21,0.003920367034403669,0.005736231519000001,0.007812101816
1182,17,25,23,19,25,21,0.00673421786,0.007409772483999999,0.009167808289
1183,19,21,15,15,25,23,0.009224455630000001,0.007138183785,0.0013140229692640687
1184,15,21,23,19,23,25,0.005101042403,0.007103400616,0.01486231492
1185,19,23,15,19,23,23,0.003611247348290598,0.007951926334,0.007992880399
1186,19,23,19,15,25,21,0.013239879194,0.008148344157,0.016295592909
1187,17,21,21,17,25,23,0.005431321064,0.007657239355,0.0025744255879999994
1188,15,25,15,19,23,25,0.007151009097,0.006066574991999999,0.004897828606000001
1189,17,25,23,17,21,21,0.013119112723,0.006937660807000001,0.013715762174
1190,17,21,15,15,25,23,0.008969290242,0.0049638628320000005,0.015628780595
1191,17,23,17,15,25,21,0.012660314025,0.0201447705,0.007163387775
1192,19,25,25,17,21,23,0.012996707855000001,0.014065171299,0.008059910697900002
1193,15,21,19,15,23,21,0.006990971992999999,0.0024890004716,0.0057653770039999995
1194,15,23,25,19,25,25,0.004797335436,0.018069016681,0.007880170699
1195,19,21,25,19,21,23,0.003157862152,0.011499214885000001,0.007325773438999999
1196,15,23,21,15,21,21,0.013230164818,0.007150195203000001,0.014149723940000001
1197,19,21,21,19,25,21,0.0020450897721518988,0.013200051870000002,0.007560484839
1198,15,23,15,17,25,21,0.0072494640280000005,0.013353676701000001,0.021396526588000002
1199,15,25,23,17,23,21,0.011585708410999998,0.014256527465,0.0033862598612999996
1200,19,23,19,15,25,25,0.015904186474,0.020051551254000002,0.006328638695
1201,19,25,17,15,21,25,0.02225359426,0.024590382877,0.009822498770999999
1202,15,23,25,17,23,25,0.00787370975,0.005401284437000001,0.007444069648
1203,19,21,19,17,25,21,0.003960693679,0.007493982755999999,0.007155639052
1204,19,21,15,17,21,23,0.007459949764,0.003163932945,0.01276004245
1205,19,21,25,17,21,25,0.010856946336,0.001474788425238095,0.011096782753999999
1206,19,23,17,15,25,23,0.011363975249,0.011501182067,0.010854694802000001
1207,15,21,17,15,21,23,0.010341064250999999,0.020687322858999997,0.0035288473891
1208,15,23,15,15,23,21,0.013121356869,0.002779492117,0.004117779092599999
1209,17,21,19,17,25,23,0.005661732529,0.011121618013999999,0.015871215249999997
1210,19,25,25,17,25,21,0.012694411665,0.007592823673,0.019070550124
1211,17,23,25,19,23,23,0.0033491240601415096,0.007898450631999999,0.005161899187000001
1212,15,25,15,15,25,21,0.020070810381,0.010876552667,0.012352869774
1213,19,21,19,15,23,21,0.007882098578,0.012645452546000002,0.0027147632587
1214,15,25,17,19,23,23,0.007456787433000001,0.0032826855780000003,0.019893353363000004
1215,19,23,15,19,25,23,0.003632227031674209,0.002922880243,0.010679018065
1216,17,21,25,15,21,21,0.006404622099,0.012769554764999998,0.007958997326
1217,17,25,25,15,21,25,0.018208920470000004,0.002925267791,0.006689998996
1218,17,21,19,19,23,25,0.0062543116059999996,0.004745774207,0.011772531864000001
1219,17,25,17,17,21,25,0.013654361427,0.015286725028,0.005767332038
1220,15,21,23,17,25,25,0.008071830663,0.015015941912999998,0.012832010319
1221,17,25,17,17,25,21,0.012732619587000001,0.009116976326999999,0.008706352252999998
1222,15,25,23,17,25,21,0.011077547497,0.023153355507,0.015789048992000003
1223,15,25,23,17,25,23,0.01085504363,0.010102138622,0.016081960217000004
1224,15,23,23,17,25,21,0.006203355626000001,0.01182164007,0.013929090921
1225,17,21,23,17,25,25,0.008962325791,0.014554320816000001,0.008183255746
1226,19,23,25,19,25,25,0.005485885492,0.022817345309000005,0.021438549355
1227,17,21,25,15,23,21,0.006320482290999999,0.0038257554889999995,0.007560896415000001
1228,19,23,15,17,25,21,0.006622053752999999,0.0029073003679999996,0.004507392944999999
1229,19,23,23,15,21,25,0.018992319860999998,0.0026208157723,0.008289445759599999
1230,17,23,17,15,23,25,0.016073195672,0.008232069121999998,0.012386947917
1231,15,21,17,19,21,23,0.003211727905,0.008463150277,0.0027902318050000005
1232,19,25,19,15,25,21,0.020891816131,0.011717647375,0.020033461253
1233,17,23,19,19,25,25,0.005791175096,0.015020733589,0.020633796955000002
1234,17,23,15,15,23,23,0.011655228803,0.0016856153835164834,0.008746398366999999
1235,19,21,25,15,21,23,0.010776633435,0.004837512092,0.007867728604
1236,19,25,19,19,21,23,0.009286689323,0.006897105677,0.02637974508
1237,17,21,15,19,23,23,0.0032920969238095237,0.011292274905000002,0.0027999386716999995
1238,19,23,17,19,25,25,0.0060483780980000006,0.004211177119100001,0.025417222449
1239,15,21,19,19,21,21,0.0019605389880952384,0.003677746032,0.013736560342000001
1240,17,23,23,15,21,25,0.015656748792999997,0.007923526415000002,0.01144624121
1241,19,21,15,17,25,21,0.003589866489583333,0.013389882417,0.012703048323999998
1242,15,23,21,19,21,21,0.003575191632,0.011352330318,0.015222170248000001
1243,15,21,15,19,21,25,0.006935078236,0.014502179301,0.007825151608999999
1244,15,25,19,17,21,23,0.013954319867000001,0.0025647969594000002,0.0034575055527
1245,15,23,23,15,21,21,0.011977810706,0.006441428793,0.018511237678
1246,17,23,17,19,21,21,0.004423219454,0.012264363467999998,0.0094076031174
1247,19,21,21,19,21,21,0.0019720762294871794,0.007827308732,0.009629610960000002
1248,17,23,19,17,23,23,0.007492737269000001,0.007897307969,0.004550275817
1249,15,21,15,19,21,23,0.00334031469,0.004605742901,0.014226467360000002
1250,17,25,25,15,23,21,0.019820074419,0.005129181147999999,0.023753948787
1251,19,25,15,19,25,21,0.006865817687,0.008237957812,0.0060271961709
1252,17,25,21,19,21,25,0.007571048031,0.024654481436000002,0.022791730575000002
1253,17,23,21,17,23,21,0.007783086289,0.006476644436000001,0.015694098657
1254,19,21,17,17,21,23,0.007859555105,0.0031525828921,0.0027019828213
1255,15,21,23,15,23,23,0.008570834551,0.011350582692999999,0.005314615535000001
1256,17,23,25,15,23,21,0.01170121422,0.020272073145,0.021962757672000004
1257,15,21,21,15,23,25,0.014563433575000001,0.0036342288351,0.014003674587
1258,17,25,21,17,25,21,0.012385690613000001,0.013832482694,0.005490279048
1259,17,23,25,19,21,23,0.00333195984,0.010916704115999999,0.02450323981
1260,19,23,15,15,25,25,0.014588244738,0.003879997676,0.014089029451
1261,19,23,25,19,23,23,0.0035168591080000002,0.025853958321,0.007098283808
1262,17,23,15,17,21,23,0.007419859151000001,0.006958820705999999,0.013541764894
1263,19,23,15,19,21,25,0.007654405013,0.00366876974,0.0038514553064
1264,17,21,23,19,23,21,0.0019406703063583814,0.014315119825,0.008190164139
1265,15,21,15,15,23,21,0.007075222228000001,0.021025152409,0.023994660049000003
1266,17,25,15,15,21,23,0.022349209795,0.009291112144,0.0029195782819999997
1267,19,23,25,15,25,25,0.014343428883000001,0.010693678520999998,0.0042397928698
1268,19,23,25,15,21,25,0.017410898564,0.006663503681,0.008014210598999998
1269,15,25,19,19,21,25,0.007285342645,0.015861318773000004,0.026300904235000002
1270,19,25,19,17,23,23,0.014558127208,0.006118937275,0.006806203563
1271,19,21,19,19,25,23,0.0032983481669999998,0.002978266169,0.005075877104
1272,19,25,19,17,21,23,0.015726266088999998,0.009979881169000001,0.015391410896
1273,17,25,17,15,25,25,0.018736379959999997,0.012459369649,0.018562931169
1274,17,21,15,19,25,25,0.006092032362,0.020363762882000005,0.009462463459999999
1275,17,25,19,15,21,21,0.023418207409000004,0.0040433959197,0.007148661177999999
1276,17,23,21,19,21,25,0.0063892976,0.009976274218,0.024953247218999997
1277,15,25,17,17,25,23,0.012035323042999998,0.014027751525,0.011434401071
1278,19,25,15,15,21,21,0.021650503892,0.015936396768000002,0.007115357679
1279,17,23,17,19,21,23,0.004235439963999999,0.006048226352000001,0.007426021061
1280,19,23,19,19,25,21,0.004099089658,0.003056359358,0.021172164307
1281,15,23,19,15,25,23,0.011224572603,0.02235889532,0.005555584846000001
1282,17,21,15,19,25,23,0.003291868297029703,0.0047784239350000006,0.010974186828
1283,17,21,23,15,21,25,0.016999662707,0.004561034563,0.017113950312
1284,19,25,17,19,23,21,0.007867162454,0.015426777646,0.016274445239999998
1285,17,21,23,19,21,21,0.0018958408579881662,0.001522162017307692,0.016371273872
1286,15,23,25,15,21,21,0.010893012036999999,0.008651703707999999,0.006024262237
1287,15,23,21,17,21,23,0.006841267613999999,0.020784246988,0.0013734059457547166
1288,17,23,15,19,21,25,0.006774359111,0.023069641917,0.0013365107403433476
1289,19,21,25,19,21,21,0.0018584128947058828,0.0056163668419999995,0.004528763037
1290,19,25,15,19,25,23,0.006734327791,0.013317622851,0.010483912078
1291,17,21,19,17,21,21,0.0042370433959999995,0.012754329891000001,0.004140490039999999
1292,19,25,17,19,21,23,0.008583678418,0.013017187738000001,0.014442524409
1293,19,21,17,17,25,25,0.010905705266,0.007387040168,0.008771643176999999
1294,19,21,23,17,25,21,0.003770754018,0.005480469042999999,0.023021983654
1295,15,25,17,19,21,21,0.007939604077,0.023922171136,0.013827317361
1296,15,25,19,15,21,23,0.022724680722,0.020799592816,0.015509513527999999
1297,19,23,23,17,25,23,0.007157103846,0.005792798941,0.014239559775
1298,19,25,25,15,21,23,0.021663009838,0.011729963826,0.019813713872
1299,19,23,25,19,25,21,0.003549967156,0.011443054494,0.005415717558399999
1300,15,25,17,17,21,23,0.014286932437000001,0.006484675272,0.011035426365
1301,19,23,17,17,25,21,0.00725748752,0.006988132453999999,0.008329411491
1302,17,25,15,19,23,25,0.007000785893,0.012248473842999999,0.0024216412455
1303,17,21,19,17,23,23,0.0060806612969999995,0.0030370632129999996,0.0027351261680000002
1304,15,25,23,15,23,25,0.01723955626,0.0032785454009999996,0.007545464069
1305,15,25,19,19,21,21,0.007697760055,0.015674272420999998,0.015136447385
1306,15,23,23,19,23,21,0.003368425723549488,0.0038187295739999997,0.0021482968499
1307,17,23,25,15,21,21,0.011680361359999999,0.012212655743,0.006654657378
1308,15,23,19,19,21,21,0.0038443578509999997,0.005980122131,0.023001848861
1309,17,21,15,17,23,23,0.005940340933,0.004800541832,0.0026394349672999996
1310,19,23,19,17,21,21,0.009235262713999999,0.024758686167,0.011795680283
1311,15,25,23,19,21,25,0.006143353353000001,0.013540312998000001,0.0015123796010101005
1312,19,25,17,15,23,25,0.020493705583,0.0025955183534,0.014686352642999998
1313,17,25,23,17,21,25,0.012079672357999999,0.007328071091,0.006550694526
1314,19,21,19,17,25,25,0.01127710079,0.008283729916999999,0.0060214913089999995
1315,19,25,17,17,21,25,0.01398174865,0.016258781718000003,0.00691012688
1316,19,25,19,19,21,25,0.008683077508,0.024235989293000002,0.002709259717
1317,17,21,21,15,23,21,0.0073725053569999996,0.013029866538,0.015484007697999999
1318,15,21,21,19,25,21,0.002032234242774566,0.009436617086,0.011221442873999999
1319,17,21,17,19,25,23,0.0032814756906077353,0.003753547954,0.0072554576150000005
1320,19,21,23,17,21,21,0.003995350026999999,0.025095195378,0.007653274120000001
1321,15,25,21,15,21,21,0.021451048325000003,0.018063238628,0.010683852385
1322,17,23,19,19,25,23,0.003884679354457573,0.015205142419000001,0.013355089841
1323,19,21,23,17,23,25,0.011464210029000001,0.007250832329,0.0041252165507999995
1324,15,25,23,19,23,21,0.006600484872,0.001578208259210526,0.007351486656
1325,19,25,15,15,23,21,0.019851454701000002,0.008027545437000001,0.0070493762990000005
1326,17,25,21,17,23,25,0.012374717037,0.025383508395999996,0.0027983209245
1327,15,25,15,19,25,23,0.007267820475000001,0.019676946151,0.016294270991
1328,17,23,15,15,23,25,0.015644736051000002,0.007344092498000001,0.026107152354
1329,17,21,25,19,21,25,0.005537418274,0.008096378391999998,0.0041383456127
1330,17,23,21,15,21,21,0.014609585816,0.0059241797519999995,0.012073294372000002
1331,19,23,17,19,21,23,0.004172932837999999,0.006401101404,0.007099529372999999
1332,19,25,15,15,21,25,0.020627391355,0.014832994000999999,0.021957221777
1333,17,23,23,19,25,25,0.0052455059229999995,0.007600265160999999,0.008200091493999999
1334,15,23,21,15,23,25,0.014217678692,0.007142144775,0.007983998449000001
1335,17,23,23,19,23,23,0.003522551994,0.014805883578,0.0034112128907
1336,19,21,17,19,21,21,0.0019316865807453415,0.002670050044,0.013463779278
1337,19,21,15,15,21,25,0.023389835900999998,0.011434082647999999,0.008199930234
1338,17,21,25,17,21,25,0.009365140442,0.023192252596,0.013847982292
1339,19,21,17,15,25,23,0.009607649879,0.012905385279,0.008840649338
1340,19,21,17,15,25,25,0.017330975398999998,0.0043958510422000005,0.024273296145000005
1341,15,21,19,17,21,23,0.005862106768,0.0034643621519999997,0.0030186907166
1342,17,25,23,17,25,21,0.012105149764,0.004601757579000001,0.015369592468000001
1343,17,25,17,15,23,21,0.021384942870000003,0.012707935862,0.027062165391000002
1344,19,23,19,19,23,23,0.004207505918000001,0.007782427154,0.011954280552
1345,17,21,25,17,25,23,0.004981389522000001,0.014873050309,0.019486500343000004
1346,15,25,19,19,25,25,0.006580518517,0.019030440411,0.009141227956
1347,15,25,25,15,25,23,0.016780867839999998,0.008929417864999999,0.007596654186
1348,15,25,21,15,23,23,0.020413161602,0.024808071674,0.021652712686999996
1349,15,21,21,19,25,23,0.002899293417910448,0.01351401811,0.0029412035699
1350,19,23,17,17,21,21,0.008523309596,0.007288474705,0.007247095916
1351,19,25,25,19,23,25,0.006792866371,0.011274829979,0.00446163394
1352,15,21,15,15,25,23,0.009005195625999999,0.015264660487,0.006870056735
1353,19,25,19,19,23,25,0.007864181292999999,0.013982441538999999,0.016970849708000002
1354,19,23,19,15,23,21,0.014622596304,0.0028858630139999997,0.00584373169
1355,17,23,25,15,25,21,0.011568297044,0.005709885914,0.008260326715999999
1356,19,23,15,15,21,25,0.02078881935,0.007306589844999999,0.002534573955
1357,15,23,19,19,25,23,0.003745064413934426,0.0015036389338164246,0.0092486359108
1358,17,25,17,19,23,23,0.007832007133,0.0026206173273,0.005600466174999999
1359,17,21,19,19,23,21,0.002044561569620253,0.002869998985,0.001490391606837607
1360,19,21,21,17,21,25,0.014152144267,0.01460444285,0.006350952974
1361,15,23,15,17,21,23,0.007482483677,0.022943096425,0.008552549201000001
1362,17,21,21,17,23,23,0.005800845533000001,0.003983687065999999,0.013490924970999999
1363,17,21,21,19,21,21,0.0019190697148809522,0.0054945246680000006,0.0030227590335
1364,19,23,15,15,23,25,0.016907115402,0.022343170425,0.012975548403000001
1365,17,21,17,19,25,21,0.002168282773480663,0.012700401806,0.008167709473
1366,15,21,23,17,25,23,0.004884391065,0.011172424663,0.008536635925
1367,17,23,15,17,23,21,0.007380929051,0.01234262066,0.015090755256
1368,15,23,23,17,25,25,0.008348445244,0.019009646544,0.008168934603
1369,17,23,23,15,25,21,0.012361596451,0.007100843628,0.0038078031870000003
1370,15,25,19,15,25,25,0.01804291869,0.013373122244999999,0.024283813352000003
1371,17,25,17,17,23,25,0.012569370859,0.024672329009000002,0.025262003912
1372,15,25,25,15,21,21,0.01784895636,0.007906515913,0.004421827525
1373,15,23,21,15,25,21,0.011673376156,0.0016469060395604394,0.0036280431214000004
1374,19,21,19,19,25,25,0.006814815944,0.005347547429000001,0.008040799716
1375,19,21,19,19,25,21,0.0021052263452380955,0.012425266409,0.018475101344000003
1376,15,21,19,15,25,21,0.006643093488000001,0.008550467138999998,0.0015403907402714932
1377,17,25,21,15,25,25,0.018763949289999998,0.012874742563,0.001509047845283019
1378,17,23,19,17,21,25,0.011377503184999999,0.00798827352,0.006020230100999999
1379,17,23,19,19,21,21,0.004394012018,0.02375062881,0.009370059669
1380,17,23,23,15,25,23,0.011393041134999999,0.004254245322999999,0.008752100405000001
1381,19,21,23,17,23,23,0.006300637107,0.005015483888,0.0089367831253
1382,19,21,17,19,21,25,0.009135119718999999,0.010556349012999998,0.021471461334999997
1383,19,23,23,17,25,25,0.009840042377,0.006124232132,0.0031452880752
1384,19,21,25,19,23,23,0.0029521390720000005,0.002607961687,0.015916118036
1385,19,21,17,17,23,25,0.012896757524999998,0.008692892124,0.012868144452000001
1386,19,23,21,17,23,23,0.008028611953999999,0.009096282643,0.008437395866
1387,19,21,15,17,23,25,0.011958544410999998,0.003821386443,0.0025705859779999994
1388,15,21,23,17,25,21,0.003440999975409836,0.003286098581,0.013017887673999999
1389,19,23,19,15,21,25,0.021004255143,0.012547824951999999,0.025630018036999998
1390,15,25,15,17,25,21,0.012627399886000002,0.022105708331,0.0020057692398
1391,15,23,21,19,25,21,0.003376595186746988,0.007948731411,0.025721773731
1392,19,25,23,15,23,23,0.022436198580000004,0.013617823097,0.006759590016
1393,15,21,23,19,21,25,0.005368230966,0.004527286229999999,0.008301332963
1394,19,21,15,19,23,25,0.0072162944940000005,0.0016779001881443297,0.006516844163
1395,19,23,17,19,23,21,0.004046415388,0.003734466205,0.006395568571
1396,17,23,25,17,25,23,0.006103145274999999,0.008398175256000001,0.013834681792000002
1397,19,23,21,17,23,21,0.008659426077999998,0.007296464008999999,0.024553760083
1398,15,23,19,15,21,23,0.012965792664000001,0.005166235343999999,0.007260365585
1399,15,25,25,17,21,25,0.009899206760000003,0.014222282393,0.008475423584999999
1400,15,25,21,15,25,21,0.019032292504999996,0.022016676048999997,0.005635881036
1401,15,25,21,15,25,23,0.01908792794,0.013820679542000001,0.011648774102000001
1402,17,23,23,15,23,23,0.011861201118,0.007222556645000001,0.014576063532999999
1403,17,21,15,19,21,23,0.003490407525,0.00795106178,0.012512791407
1404,17,25,15,15,25,23,0.01939030045,0.013757042172999999,0.010444681291000001
1405,19,23,21,19,23,23,0.004183122741,0.023644217444000002,0.015852378961000002
1406,15,21,25,15,25,21,0.005880858633,0.00387340352,0.006646851516999999
1407,17,25,19,17,23,25,0.012809619211000002,0.011654177056,0.0078486514587
1408,17,21,15,15,25,21,0.006536955815,0.008918875679,0.013076254379
1409,19,21,19,17,23,25,0.013191203093,0.008112253363000001,0.01318273397
1410,19,23,25,15,25,23,0.011701295388,0.013659277041,0.006007352503
1411,19,21,25,19,23,21,0.0018966322705882355,0.00756269821,0.01302517723
1412,19,25,23,15,21,21,0.022917269623000003,0.0051431022449999995,0.012559383811
1413,17,21,23,15,25,23,0.0089560639,0.0062484653159999995,0.0083964029833
1414,19,21,15,15,25,25,0.016201869776,0.013912248924,0.012010506579000001
1415,19,23,23,17,23,21,0.008089682381,0.003349468614,0.0026559130988
1416,17,21,25,19,23,21,0.0019480297185628741,0.014786125735,0.0028502279337000004
1417,19,25,21,15,21,21,0.023706958446,0.017109451709,0.0077752645569999996
1418,15,25,19,15,21,25,0.020509129480000002,0.003713843183,0.006053541495
1419,19,23,17,15,25,25,0.015477751712,0.008469109944999999,0.006389864229000001
1420,19,23,23,19,25,23,0.003744254547,0.007441878568,0.024095316446
1421,15,25,21,19,23,21,0.006809092380999999,0.0015145777567441858,0.005089024604
1422,17,25,25,19,21,23,0.0065323296150000005,0.007892624612,0.021471211474
1423,19,25,25,17,21,25,0.012341541385999999,0.007647011323000001,0.0071776327139999995
1424,15,21,23,15,23,25,0.013874291672,0.007168389042999999,0.0029302075605
1425,17,23,25,19,21,21,0.0034045471568894953,0.002772788179,0.022460911719999997
1426,19,21,23,15,25,21,0.007277606544999999,0.0037628263500000003,0.013945665881
1427,19,21,25,17,23,25,0.01036174908,0.012272806609,0.004976146263
1428,19,23,17,17,23,21,0.007738943334,0.009299274437000002,0.0039383944159
1429,17,21,19,19,25,21,0.002098524272189349,0.0047051184020000004,0.013258431428000001
1430,17,23,21,15,25,23,0.011883826701,0.007866747474,0.013942768213
1431,19,23,21,19,21,25,0.007950496314000001,0.013871956714,0.005002488426999999
1432,17,23,19,17,25,25,0.009530410688,0.007119486788999999,0.012016590472
1433,15,23,25,15,25,25,0.012502098700000002,0.014127590387999999,0.002789102827
1434,17,25,19,15,25,21,0.020348833849999998,0.010043600432000001,0.003318146437
1435,19,25,23,19,25,23,0.007640588869,0.002351041001,0.007401117174999999
1436,19,21,15,19,25,21,0.0020351520423280427,0.006841318299,0.009001534427999999
1437,19,23,23,19,21,25,0.007014286226000001,0.0016814810429347825,0.004086520607300001
1438,15,23,25,15,23,21,0.010736974282999998,0.01398247932,0.0031113077382
1439,19,23,15,17,25,23,0.006319002198,0.00279212509,0.0038905326215000003
1440,17,23,15,15,21,21,0.013841176140999998,0.003991710275,0.009646456356000001
1441,15,21,25,17,21,21,0.0033248890472972973,0.0040818406459,0.00495828765
1442,17,23,23,19,21,25,0.0057545028509999995,0.010391261135000001,0.007365508748
1443,19,25,21,17,25,23,0.013726521625,0.007668360587000001,0.0040588352849000005
1444,17,21,15,15,21,23,0.011102352826999999,0.010344774275,0.014154423228
1445,19,23,15,15,23,21,0.011985177966,0.01654301516,0.006907779496000001
1446,17,23,25,17,23,23,0.0061739943349999995,0.00587255515,0.007298122586
1447,15,21,23,19,25,25,0.004772212511000001,0.021096512443000003,0.005148263858
1448,17,25,23,19,23,21,0.007277903917,0.006659993092000001,0.007892485056
1449,17,25,23,19,23,25,0.0066603573429999995,0.009023911167000001,0.006231760458
1450,19,25,17,19,25,25,0.006900183212,0.012620843954,0.008756935346999999
1451,15,25,19,15,25,23,0.01988655163,0.003706896577,0.014377586715
1452,15,25,17,19,25,25,0.00685839515,0.014457939185000001,0.013069205379999999
1453,17,23,25,15,21,23,0.011124481627,0.010426406266,0.009163643298
1454,17,25,15,17,21,25,0.012898542723,0.014415659076,0.02217859796
1455,19,23,21,17,21,23,0.008651248586,0.00834736261,0.0020458810455999997
